canonical_column,source_family_file,column,family,feature,version,segment,missing_rate,non_null_count
sleep__f_slp:fitbit_sleep_summary_rapids_avgdurationinbedmain:night,sleep,f_slp:fitbit_sleep_summary_rapids_avgdurationinbedmain:night,f_slp,fitbit_sleep_summary_rapids_avgdurationinbedmain,raw,night,1.0,0
sleep__f_slp:fitbit_sleep_summary_rapids_countepisodemain:night,sleep,f_slp:fitbit_sleep_summary_rapids_countepisodemain:night,f_slp,fitbit_sleep_summary_rapids_countepisodemain,raw,night,1.0,0
sleep__f_slp:fitbit_sleep_summary_rapids_firstbedtimemain:night,sleep,f_slp:fitbit_sleep_summary_rapids_firstbedtimemain:night,f_slp,fitbit_sleep_summary_rapids_firstbedtimemain,raw,night,1.0,0
sleep__f_slp:fitbit_sleep_summary_rapids_lastbedtimemain:night,sleep,f_slp:fitbit_sleep_summary_rapids_lastbedtimemain:night,f_slp,fitbit_sleep_summary_rapids_lastbedtimemain,raw,night,1.0,0
sleep__f_slp:fitbit_sleep_summary_rapids_firstwaketimemain:night,sleep,f_slp:fitbit_sleep_summary_rapids_firstwaketimemain:night,f_slp,fitbit_sleep_summary_rapids_firstwaketimemain,raw,night,1.0,0
sleep__f_slp:fitbit_sleep_summary_rapids_lastwaketimemain:night,sleep,f_slp:fitbit_sleep_summary_rapids_lastwaketimemain:night,f_slp,fitbit_sleep_summary_rapids_lastwaketimemain,raw,night,1.0,0
sleep__f_slp:fitbit_sleep_intraday_rapids_avgdurationasleepunifiedmain:night,sleep,f_slp:fitbit_sleep_intraday_rapids_avgdurationasleepunifiedmain:night,f_slp,fitbit_sleep_intraday_rapids_avgdurationasleepunifiedmain,raw,night,0.4594194780760337,37639
sleep__f_slp:fitbit_sleep_intraday_rapids_avgdurationawakeunifiedmain:night,sleep,f_slp:fitbit_sleep_intraday_rapids_avgdurationawakeunifiedmain:night,f_slp,fitbit_sleep_intraday_rapids_avgdurationawakeunifiedmain,raw,night,0.4594194780760337,37639
sleep__f_slp:fitbit_sleep_intraday_rapids_maxdurationasleepunifiedmain:night,sleep,f_slp:fitbit_sleep_intraday_rapids_maxdurationasleepunifiedmain:night,f_slp,fitbit_sleep_intraday_rapids_maxdurationasleepunifiedmain,raw,night,0.4594194780760337,37639
sleep__f_slp:fitbit_sleep_intraday_rapids_maxdurationawakeunifiedmain:night,sleep,f_slp:fitbit_sleep_intraday_rapids_maxdurationawakeunifiedmain:night,f_slp,fitbit_sleep_intraday_rapids_maxdurationawakeunifiedmain,raw,night,0.4594194780760337,37639
sleep__f_slp:fitbit_sleep_intraday_rapids_sumdurationasleepunifiedmain:night,sleep,f_slp:fitbit_sleep_intraday_rapids_sumdurationasleepunifiedmain:night,f_slp,fitbit_sleep_intraday_rapids_sumdurationasleepunifiedmain,raw,night,0.4594194780760337,37639
sleep__f_slp:fitbit_sleep_intraday_rapids_sumdurationawakeunifiedmain:night,sleep,f_slp:fitbit_sleep_intraday_rapids_sumdurationawakeunifiedmain:night,f_slp,fitbit_sleep_intraday_rapids_sumdurationawakeunifiedmain,raw,night,0.4594194780760337,37639
sleep__f_slp:fitbit_sleep_intraday_rapids_countepisodeasleepunifiedmain:night,sleep,f_slp:fitbit_sleep_intraday_rapids_countepisodeasleepunifiedmain:night,f_slp,fitbit_sleep_intraday_rapids_countepisodeasleepunifiedmain,raw,night,0.4594194780760337,37639
sleep__f_slp:fitbit_sleep_intraday_rapids_countepisodeawakeunifiedmain:night,sleep,f_slp:fitbit_sleep_intraday_rapids_countepisodeawakeunifiedmain:night,f_slp,fitbit_sleep_intraday_rapids_countepisodeawakeunifiedmain,raw,night,0.4594194780760337,37639
sleep__f_slp:fitbit_sleep_intraday_rapids_stddurationasleepunifiedmain:night,sleep,f_slp:fitbit_sleep_intraday_rapids_stddurationasleepunifiedmain:night,f_slp,fitbit_sleep_intraday_rapids_stddurationasleepunifiedmain,raw,night,0.4594194780760337,37639
sleep__f_slp:fitbit_sleep_intraday_rapids_stddurationawakeunifiedmain:night,sleep,f_slp:fitbit_sleep_intraday_rapids_stddurationawakeunifiedmain:night,f_slp,fitbit_sleep_intraday_rapids_stddurationawakeunifiedmain,raw,night,0.4594194780760337,37639
sleep__f_slp:fitbit_sleep_intraday_rapids_mindurationasleepunifiedmain:night,sleep,f_slp:fitbit_sleep_intraday_rapids_mindurationasleepunifiedmain:night,f_slp,fitbit_sleep_intraday_rapids_mindurationasleepunifiedmain,raw,night,0.4594194780760337,37639
sleep__f_slp:fitbit_sleep_intraday_rapids_mindurationawakeunifiedmain:night,sleep,f_slp:fitbit_sleep_intraday_rapids_mindurationawakeunifiedmain:night,f_slp,fitbit_sleep_intraday_rapids_mindurationawakeunifiedmain,raw,night,0.4594194780760337,37639
sleep__f_slp:fitbit_sleep_intraday_rapids_mediandurationasleepunifiedmain:night,sleep,f_slp:fitbit_sleep_intraday_rapids_mediandurationasleepunifiedmain:night,f_slp,fitbit_sleep_intraday_rapids_mediandurationasleepunifiedmain,raw,night,0.4594194780760337,37639
sleep__f_slp:fitbit_sleep_intraday_rapids_mediandurationawakeunifiedmain:night,sleep,f_slp:fitbit_sleep_intraday_rapids_mediandurationawakeunifiedmain:night,f_slp,fitbit_sleep_intraday_rapids_mediandurationawakeunifiedmain,raw,night,0.4594194780760337,37639
sleep__f_slp:fitbit_sleep_intraday_rapids_ratiocountasleepunifiedwithinmain:night,sleep,f_slp:fitbit_sleep_intraday_rapids_ratiocountasleepunifiedwithinmain:night,f_slp,fitbit_sleep_intraday_rapids_ratiocountasleepunifiedwithinmain,raw,night,0.46489149324256396,37258
sleep__f_slp:fitbit_sleep_intraday_rapids_ratiocountawakeunifiedwithinmain:night,sleep,f_slp:fitbit_sleep_intraday_rapids_ratiocountawakeunifiedwithinmain:night,f_slp,fitbit_sleep_intraday_rapids_ratiocountawakeunifiedwithinmain,raw,night,0.46489149324256396,37258
sleep__f_slp:fitbit_sleep_intraday_rapids_ratiodurationasleepunifiedwithinmain:night,sleep,f_slp:fitbit_sleep_intraday_rapids_ratiodurationasleepunifiedwithinmain:night,f_slp,fitbit_sleep_intraday_rapids_ratiodurationasleepunifiedwithinmain,raw,night,0.46489149324256396,37258
sleep__f_slp:fitbit_sleep_intraday_rapids_ratiodurationawakeunifiedwithinmain:night,sleep,f_slp:fitbit_sleep_intraday_rapids_ratiodurationawakeunifiedwithinmain:night,f_slp,fitbit_sleep_intraday_rapids_ratiodurationawakeunifiedwithinmain,raw,night,0.46489149324256396,37258
sleep__f_slp:fitbit_sleep_summary_rapids_sumdurationafterwakeupmain_dis:night,sleep,f_slp:fitbit_sleep_summary_rapids_sumdurationafterwakeupmain_dis:night,f_slp,fitbit_sleep_summary_rapids_sumdurationafterwakeupmain,dis,night,1.0,0
sleep__f_slp:fitbit_sleep_summary_rapids_sumdurationasleepmain_dis:night,sleep,f_slp:fitbit_sleep_summary_rapids_sumdurationasleepmain_dis:night,f_slp,fitbit_sleep_summary_rapids_sumdurationasleepmain,dis,night,1.0,0
sleep__f_slp:fitbit_sleep_summary_rapids_sumdurationawakemain_dis:night,sleep,f_slp:fitbit_sleep_summary_rapids_sumdurationawakemain_dis:night,f_slp,fitbit_sleep_summary_rapids_sumdurationawakemain,dis,night,1.0,0
sleep__f_slp:fitbit_sleep_summary_rapids_sumdurationtofallasleepmain_dis:night,sleep,f_slp:fitbit_sleep_summary_rapids_sumdurationtofallasleepmain_dis:night,f_slp,fitbit_sleep_summary_rapids_sumdurationtofallasleepmain,dis,night,1.0,0
sleep__f_slp:fitbit_sleep_summary_rapids_sumdurationinbedmain_dis:night,sleep,f_slp:fitbit_sleep_summary_rapids_sumdurationinbedmain_dis:night,f_slp,fitbit_sleep_summary_rapids_sumdurationinbedmain,dis,night,1.0,0
sleep__f_slp:fitbit_sleep_summary_rapids_avgefficiencymain_dis:night,sleep,f_slp:fitbit_sleep_summary_rapids_avgefficiencymain_dis:night,f_slp,fitbit_sleep_summary_rapids_avgefficiencymain,dis,night,1.0,0
sleep__f_slp:fitbit_sleep_summary_rapids_avgdurationafterwakeupmain_dis:night,sleep,f_slp:fitbit_sleep_summary_rapids_avgdurationafterwakeupmain_dis:night,f_slp,fitbit_sleep_summary_rapids_avgdurationafterwakeupmain,dis,night,1.0,0
sleep__f_slp:fitbit_sleep_summary_rapids_avgdurationasleepmain_dis:night,sleep,f_slp:fitbit_sleep_summary_rapids_avgdurationasleepmain_dis:night,f_slp,fitbit_sleep_summary_rapids_avgdurationasleepmain,dis,night,1.0,0
sleep__f_slp:fitbit_sleep_summary_rapids_avgdurationawakemain_dis:night,sleep,f_slp:fitbit_sleep_summary_rapids_avgdurationawakemain_dis:night,f_slp,fitbit_sleep_summary_rapids_avgdurationawakemain,dis,night,1.0,0
sleep__f_slp:fitbit_sleep_summary_rapids_avgdurationtofallasleepmain_dis:night,sleep,f_slp:fitbit_sleep_summary_rapids_avgdurationtofallasleepmain_dis:night,f_slp,fitbit_sleep_summary_rapids_avgdurationtofallasleepmain,dis,night,1.0,0
sleep__f_slp:fitbit_sleep_summary_rapids_avgdurationinbedmain_dis:night,sleep,f_slp:fitbit_sleep_summary_rapids_avgdurationinbedmain_dis:night,f_slp,fitbit_sleep_summary_rapids_avgdurationinbedmain,dis,night,1.0,0
sleep__f_slp:fitbit_sleep_summary_rapids_countepisodemain_dis:night,sleep,f_slp:fitbit_sleep_summary_rapids_countepisodemain_dis:night,f_slp,fitbit_sleep_summary_rapids_countepisodemain,dis,night,1.0,0
sleep__f_slp:fitbit_sleep_summary_rapids_firstbedtimemain_dis:night,sleep,f_slp:fitbit_sleep_summary_rapids_firstbedtimemain_dis:night,f_slp,fitbit_sleep_summary_rapids_firstbedtimemain,dis,night,1.0,0
sleep__f_slp:fitbit_sleep_summary_rapids_lastbedtimemain_dis:night,sleep,f_slp:fitbit_sleep_summary_rapids_lastbedtimemain_dis:night,f_slp,fitbit_sleep_summary_rapids_lastbedtimemain,dis,night,1.0,0
sleep__f_slp:fitbit_sleep_summary_rapids_firstwaketimemain_dis:night,sleep,f_slp:fitbit_sleep_summary_rapids_firstwaketimemain_dis:night,f_slp,fitbit_sleep_summary_rapids_firstwaketimemain,dis,night,1.0,0
sleep__f_slp:fitbit_sleep_summary_rapids_lastwaketimemain_dis:night,sleep,f_slp:fitbit_sleep_summary_rapids_lastwaketimemain_dis:night,f_slp,fitbit_sleep_summary_rapids_lastwaketimemain,dis,night,1.0,0
sleep__f_slp:fitbit_sleep_intraday_rapids_avgdurationasleepunifiedmain_dis:night,sleep,f_slp:fitbit_sleep_intraday_rapids_avgdurationasleepunifiedmain_dis:night,f_slp,fitbit_sleep_intraday_rapids_avgdurationasleepunifiedmain,dis,night,0.4594194780760337,37639
sleep__f_slp:fitbit_sleep_intraday_rapids_avgdurationawakeunifiedmain_dis:night,sleep,f_slp:fitbit_sleep_intraday_rapids_avgdurationawakeunifiedmain_dis:night,f_slp,fitbit_sleep_intraday_rapids_avgdurationawakeunifiedmain,dis,night,0.4594194780760337,37639
sleep__f_slp:fitbit_sleep_intraday_rapids_maxdurationasleepunifiedmain_dis:night,sleep,f_slp:fitbit_sleep_intraday_rapids_maxdurationasleepunifiedmain_dis:night,f_slp,fitbit_sleep_intraday_rapids_maxdurationasleepunifiedmain,dis,night,0.4594194780760337,37639
sleep__f_slp:fitbit_sleep_intraday_rapids_maxdurationawakeunifiedmain_dis:night,sleep,f_slp:fitbit_sleep_intraday_rapids_maxdurationawakeunifiedmain_dis:night,f_slp,fitbit_sleep_intraday_rapids_maxdurationawakeunifiedmain,dis,night,0.4594194780760337,37639
sleep__f_slp:fitbit_sleep_intraday_rapids_sumdurationasleepunifiedmain_dis:night,sleep,f_slp:fitbit_sleep_intraday_rapids_sumdurationasleepunifiedmain_dis:night,f_slp,fitbit_sleep_intraday_rapids_sumdurationasleepunifiedmain,dis,night,0.4594194780760337,37639
sleep__f_slp:fitbit_sleep_intraday_rapids_sumdurationawakeunifiedmain_dis:night,sleep,f_slp:fitbit_sleep_intraday_rapids_sumdurationawakeunifiedmain_dis:night,f_slp,fitbit_sleep_intraday_rapids_sumdurationawakeunifiedmain,dis,night,0.4594194780760337,37639
sleep__f_slp:fitbit_sleep_intraday_rapids_countepisodeasleepunifiedmain_dis:night,sleep,f_slp:fitbit_sleep_intraday_rapids_countepisodeasleepunifiedmain_dis:night,f_slp,fitbit_sleep_intraday_rapids_countepisodeasleepunifiedmain,dis,night,0.4594194780760337,37639
sleep__f_slp:fitbit_sleep_intraday_rapids_countepisodeawakeunifiedmain_dis:night,sleep,f_slp:fitbit_sleep_intraday_rapids_countepisodeawakeunifiedmain_dis:night,f_slp,fitbit_sleep_intraday_rapids_countepisodeawakeunifiedmain,dis,night,0.4594194780760337,37639
sleep__f_slp:fitbit_sleep_intraday_rapids_stddurationasleepunifiedmain_dis:night,sleep,f_slp:fitbit_sleep_intraday_rapids_stddurationasleepunifiedmain_dis:night,f_slp,fitbit_sleep_intraday_rapids_stddurationasleepunifiedmain,dis,night,0.4594194780760337,37639
sleep__f_slp:fitbit_sleep_intraday_rapids_stddurationawakeunifiedmain_dis:night,sleep,f_slp:fitbit_sleep_intraday_rapids_stddurationawakeunifiedmain_dis:night,f_slp,fitbit_sleep_intraday_rapids_stddurationawakeunifiedmain,dis,night,0.4594194780760337,37639
sleep__f_slp:fitbit_sleep_intraday_rapids_mindurationasleepunifiedmain_dis:night,sleep,f_slp:fitbit_sleep_intraday_rapids_mindurationasleepunifiedmain_dis:night,f_slp,fitbit_sleep_intraday_rapids_mindurationasleepunifiedmain,dis,night,0.4594194780760337,37639
sleep__f_slp:fitbit_sleep_intraday_rapids_mindurationawakeunifiedmain_dis:night,sleep,f_slp:fitbit_sleep_intraday_rapids_mindurationawakeunifiedmain_dis:night,f_slp,fitbit_sleep_intraday_rapids_mindurationawakeunifiedmain,dis,night,0.4594194780760337,37639
sleep__f_slp:fitbit_sleep_intraday_rapids_mediandurationasleepunifiedmain_dis:night,sleep,f_slp:fitbit_sleep_intraday_rapids_mediandurationasleepunifiedmain_dis:night,f_slp,fitbit_sleep_intraday_rapids_mediandurationasleepunifiedmain,dis,night,0.4594194780760337,37639
sleep__f_slp:fitbit_sleep_intraday_rapids_mediandurationawakeunifiedmain_dis:night,sleep,f_slp:fitbit_sleep_intraday_rapids_mediandurationawakeunifiedmain_dis:night,f_slp,fitbit_sleep_intraday_rapids_mediandurationawakeunifiedmain,dis,night,0.4594194780760337,37639
sleep__f_slp:fitbit_sleep_intraday_rapids_ratiocountasleepunifiedwithinmain_dis:night,sleep,f_slp:fitbit_sleep_intraday_rapids_ratiocountasleepunifiedwithinmain_dis:night,f_slp,fitbit_sleep_intraday_rapids_ratiocountasleepunifiedwithinmain,dis,night,0.46489149324256396,37258
sleep__f_slp:fitbit_sleep_intraday_rapids_ratiocountawakeunifiedwithinmain_dis:night,sleep,f_slp:fitbit_sleep_intraday_rapids_ratiocountawakeunifiedwithinmain_dis:night,f_slp,fitbit_sleep_intraday_rapids_ratiocountawakeunifiedwithinmain,dis,night,0.46489149324256396,37258
sleep__f_slp:fitbit_sleep_intraday_rapids_ratiodurationasleepunifiedwithinmain_dis:night,sleep,f_slp:fitbit_sleep_intraday_rapids_ratiodurationasleepunifiedwithinmain_dis:night,f_slp,fitbit_sleep_intraday_rapids_ratiodurationasleepunifiedwithinmain,dis,night,0.46489149324256396,37258
sleep__f_slp:fitbit_sleep_intraday_rapids_ratiodurationawakeunifiedwithinmain_dis:night,sleep,f_slp:fitbit_sleep_intraday_rapids_ratiodurationawakeunifiedwithinmain_dis:night,f_slp,fitbit_sleep_intraday_rapids_ratiodurationawakeunifiedwithinmain,dis,night,0.46489149324256396,37258
sleep__f_slp:fitbit_sleep_summary_rapids_sumdurationafterwakeupmain_norm:night,sleep,f_slp:fitbit_sleep_summary_rapids_sumdurationafterwakeupmain_norm:night,f_slp,fitbit_sleep_summary_rapids_sumdurationafterwakeupmain,norm,night,1.0,0
sleep__f_slp:fitbit_sleep_summary_rapids_sumdurationasleepmain_norm:night,sleep,f_slp:fitbit_sleep_summary_rapids_sumdurationasleepmain_norm:night,f_slp,fitbit_sleep_summary_rapids_sumdurationasleepmain,norm,night,1.0,0
sleep__f_slp:fitbit_sleep_summary_rapids_sumdurationawakemain_norm:night,sleep,f_slp:fitbit_sleep_summary_rapids_sumdurationawakemain_norm:night,f_slp,fitbit_sleep_summary_rapids_sumdurationawakemain,norm,night,1.0,0
sleep__f_slp:fitbit_sleep_summary_rapids_sumdurationtofallasleepmain_norm:night,sleep,f_slp:fitbit_sleep_summary_rapids_sumdurationtofallasleepmain_norm:night,f_slp,fitbit_sleep_summary_rapids_sumdurationtofallasleepmain,norm,night,1.0,0
sleep__f_slp:fitbit_sleep_summary_rapids_sumdurationinbedmain_norm:night,sleep,f_slp:fitbit_sleep_summary_rapids_sumdurationinbedmain_norm:night,f_slp,fitbit_sleep_summary_rapids_sumdurationinbedmain,norm,night,1.0,0
sleep__f_slp:fitbit_sleep_summary_rapids_avgefficiencymain_norm:night,sleep,f_slp:fitbit_sleep_summary_rapids_avgefficiencymain_norm:night,f_slp,fitbit_sleep_summary_rapids_avgefficiencymain,norm,night,1.0,0
sleep__f_slp:fitbit_sleep_summary_rapids_avgdurationafterwakeupmain_norm:night,sleep,f_slp:fitbit_sleep_summary_rapids_avgdurationafterwakeupmain_norm:night,f_slp,fitbit_sleep_summary_rapids_avgdurationafterwakeupmain,norm,night,1.0,0
sleep__f_slp:fitbit_sleep_summary_rapids_avgdurationasleepmain_norm:night,sleep,f_slp:fitbit_sleep_summary_rapids_avgdurationasleepmain_norm:night,f_slp,fitbit_sleep_summary_rapids_avgdurationasleepmain,norm,night,1.0,0
sleep__f_slp:fitbit_sleep_summary_rapids_avgdurationawakemain_norm:night,sleep,f_slp:fitbit_sleep_summary_rapids_avgdurationawakemain_norm:night,f_slp,fitbit_sleep_summary_rapids_avgdurationawakemain,norm,night,1.0,0
sleep__f_slp:fitbit_sleep_summary_rapids_avgdurationtofallasleepmain_norm:night,sleep,f_slp:fitbit_sleep_summary_rapids_avgdurationtofallasleepmain_norm:night,f_slp,fitbit_sleep_summary_rapids_avgdurationtofallasleepmain,norm,night,1.0,0
sleep__f_slp:fitbit_sleep_summary_rapids_avgdurationinbedmain_norm:night,sleep,f_slp:fitbit_sleep_summary_rapids_avgdurationinbedmain_norm:night,f_slp,fitbit_sleep_summary_rapids_avgdurationinbedmain,norm,night,1.0,0
sleep__f_slp:fitbit_sleep_summary_rapids_countepisodemain_norm:night,sleep,f_slp:fitbit_sleep_summary_rapids_countepisodemain_norm:night,f_slp,fitbit_sleep_summary_rapids_countepisodemain,norm,night,1.0,0
sleep__f_slp:fitbit_sleep_summary_rapids_firstbedtimemain_norm:night,sleep,f_slp:fitbit_sleep_summary_rapids_firstbedtimemain_norm:night,f_slp,fitbit_sleep_summary_rapids_firstbedtimemain,norm,night,1.0,0
sleep__f_slp:fitbit_sleep_summary_rapids_lastbedtimemain_norm:night,sleep,f_slp:fitbit_sleep_summary_rapids_lastbedtimemain_norm:night,f_slp,fitbit_sleep_summary_rapids_lastbedtimemain,norm,night,1.0,0
sleep__f_slp:fitbit_sleep_summary_rapids_firstwaketimemain_norm:night,sleep,f_slp:fitbit_sleep_summary_rapids_firstwaketimemain_norm:night,f_slp,fitbit_sleep_summary_rapids_firstwaketimemain,norm,night,1.0,0
sleep__f_slp:fitbit_sleep_summary_rapids_lastwaketimemain_norm:night,sleep,f_slp:fitbit_sleep_summary_rapids_lastwaketimemain_norm:night,f_slp,fitbit_sleep_summary_rapids_lastwaketimemain,norm,night,1.0,0
sleep__f_slp:fitbit_sleep_intraday_rapids_avgdurationasleepunifiedmain_norm:night,sleep,f_slp:fitbit_sleep_intraday_rapids_avgdurationasleepunifiedmain_norm:night,f_slp,fitbit_sleep_intraday_rapids_avgdurationasleepunifiedmain,norm,night,0.4594194780760337,37639
sleep__f_slp:fitbit_sleep_intraday_rapids_avgdurationawakeunifiedmain_norm:night,sleep,f_slp:fitbit_sleep_intraday_rapids_avgdurationawakeunifiedmain_norm:night,f_slp,fitbit_sleep_intraday_rapids_avgdurationawakeunifiedmain,norm,night,0.4594194780760337,37639
sleep__f_slp:fitbit_sleep_intraday_rapids_maxdurationasleepunifiedmain_norm:night,sleep,f_slp:fitbit_sleep_intraday_rapids_maxdurationasleepunifiedmain_norm:night,f_slp,fitbit_sleep_intraday_rapids_maxdurationasleepunifiedmain,norm,night,0.4594194780760337,37639
sleep__f_slp:fitbit_sleep_intraday_rapids_maxdurationawakeunifiedmain_norm:night,sleep,f_slp:fitbit_sleep_intraday_rapids_maxdurationawakeunifiedmain_norm:night,f_slp,fitbit_sleep_intraday_rapids_maxdurationawakeunifiedmain,norm,night,0.4594194780760337,37639
sleep__f_slp:fitbit_sleep_intraday_rapids_sumdurationasleepunifiedmain_norm:night,sleep,f_slp:fitbit_sleep_intraday_rapids_sumdurationasleepunifiedmain_norm:night,f_slp,fitbit_sleep_intraday_rapids_sumdurationasleepunifiedmain,norm,night,0.4594194780760337,37639
sleep__f_slp:fitbit_sleep_intraday_rapids_sumdurationawakeunifiedmain_norm:night,sleep,f_slp:fitbit_sleep_intraday_rapids_sumdurationawakeunifiedmain_norm:night,f_slp,fitbit_sleep_intraday_rapids_sumdurationawakeunifiedmain,norm,night,0.4594194780760337,37639
sleep__f_slp:fitbit_sleep_intraday_rapids_countepisodeasleepunifiedmain_norm:night,sleep,f_slp:fitbit_sleep_intraday_rapids_countepisodeasleepunifiedmain_norm:night,f_slp,fitbit_sleep_intraday_rapids_countepisodeasleepunifiedmain,norm,night,0.4594194780760337,37639
sleep__f_slp:fitbit_sleep_intraday_rapids_countepisodeawakeunifiedmain_norm:night,sleep,f_slp:fitbit_sleep_intraday_rapids_countepisodeawakeunifiedmain_norm:night,f_slp,fitbit_sleep_intraday_rapids_countepisodeawakeunifiedmain,norm,night,0.4594194780760337,37639
sleep__f_slp:fitbit_sleep_intraday_rapids_stddurationasleepunifiedmain_norm:night,sleep,f_slp:fitbit_sleep_intraday_rapids_stddurationasleepunifiedmain_norm:night,f_slp,fitbit_sleep_intraday_rapids_stddurationasleepunifiedmain,norm,night,0.4594194780760337,37639
sleep__f_slp:fitbit_sleep_intraday_rapids_stddurationawakeunifiedmain_norm:night,sleep,f_slp:fitbit_sleep_intraday_rapids_stddurationawakeunifiedmain_norm:night,f_slp,fitbit_sleep_intraday_rapids_stddurationawakeunifiedmain,norm,night,0.4594194780760337,37639
sleep__f_slp:fitbit_sleep_intraday_rapids_mindurationasleepunifiedmain_norm:night,sleep,f_slp:fitbit_sleep_intraday_rapids_mindurationasleepunifiedmain_norm:night,f_slp,fitbit_sleep_intraday_rapids_mindurationasleepunifiedmain,norm,night,0.4594194780760337,37639
sleep__f_slp:fitbit_sleep_intraday_rapids_mindurationawakeunifiedmain_norm:night,sleep,f_slp:fitbit_sleep_intraday_rapids_mindurationawakeunifiedmain_norm:night,f_slp,fitbit_sleep_intraday_rapids_mindurationawakeunifiedmain,norm,night,0.4594194780760337,37639
sleep__f_slp:fitbit_sleep_intraday_rapids_mediandurationasleepunifiedmain_norm:night,sleep,f_slp:fitbit_sleep_intraday_rapids_mediandurationasleepunifiedmain_norm:night,f_slp,fitbit_sleep_intraday_rapids_mediandurationasleepunifiedmain,norm,night,0.4594194780760337,37639
sleep__f_slp:fitbit_sleep_intraday_rapids_mediandurationawakeunifiedmain_norm:night,sleep,f_slp:fitbit_sleep_intraday_rapids_mediandurationawakeunifiedmain_norm:night,f_slp,fitbit_sleep_intraday_rapids_mediandurationawakeunifiedmain,norm,night,0.4594194780760337,37639
sleep__f_slp:fitbit_sleep_intraday_rapids_ratiocountasleepunifiedwithinmain_norm:night,sleep,f_slp:fitbit_sleep_intraday_rapids_ratiocountasleepunifiedwithinmain_norm:night,f_slp,fitbit_sleep_intraday_rapids_ratiocountasleepunifiedwithinmain,norm,night,0.46489149324256396,37258
sleep__f_slp:fitbit_sleep_intraday_rapids_ratiocountawakeunifiedwithinmain_norm:night,sleep,f_slp:fitbit_sleep_intraday_rapids_ratiocountawakeunifiedwithinmain_norm:night,f_slp,fitbit_sleep_intraday_rapids_ratiocountawakeunifiedwithinmain,norm,night,0.46489149324256396,37258
sleep__f_slp:fitbit_sleep_intraday_rapids_ratiodurationasleepunifiedwithinmain_norm:night,sleep,f_slp:fitbit_sleep_intraday_rapids_ratiodurationasleepunifiedwithinmain_norm:night,f_slp,fitbit_sleep_intraday_rapids_ratiodurationasleepunifiedwithinmain,norm,night,0.46489149324256396,37258
sleep__f_slp:fitbit_sleep_intraday_rapids_ratiodurationawakeunifiedwithinmain_norm:night,sleep,f_slp:fitbit_sleep_intraday_rapids_ratiodurationawakeunifiedwithinmain_norm:night,f_slp,fitbit_sleep_intraday_rapids_ratiodurationawakeunifiedwithinmain,norm,night,0.46489149324256396,37258
sleep__f_slp:fitbit_sleep_summary_rapids_sumdurationafterwakeupmain:weekday,sleep,f_slp:fitbit_sleep_summary_rapids_sumdurationafterwakeupmain:weekday,f_slp,fitbit_sleep_summary_rapids_sumdurationafterwakeupmain,raw,weekday,0.9097907420971749,6281
sleep__f_slp:fitbit_sleep_summary_rapids_sumdurationasleepmain:weekday,sleep,f_slp:fitbit_sleep_summary_rapids_sumdurationasleepmain:weekday,f_slp,fitbit_sleep_summary_rapids_sumdurationasleepmain,raw,weekday,0.9097907420971749,6281
sleep__f_slp:fitbit_sleep_summary_rapids_sumdurationawakemain:weekday,sleep,f_slp:fitbit_sleep_summary_rapids_sumdurationawakemain:weekday,f_slp,fitbit_sleep_summary_rapids_sumdurationawakemain,raw,weekday,0.9097907420971749,6281
sleep__f_slp:fitbit_sleep_summary_rapids_sumdurationtofallasleepmain:weekday,sleep,f_slp:fitbit_sleep_summary_rapids_sumdurationtofallasleepmain:weekday,f_slp,fitbit_sleep_summary_rapids_sumdurationtofallasleepmain,raw,weekday,0.9097907420971749,6281
sleep__f_slp:fitbit_sleep_summary_rapids_sumdurationinbedmain:weekday,sleep,f_slp:fitbit_sleep_summary_rapids_sumdurationinbedmain:weekday,f_slp,fitbit_sleep_summary_rapids_sumdurationinbedmain,raw,weekday,0.9097907420971749,6281
sleep__f_slp:fitbit_sleep_summary_rapids_avgefficiencymain:weekday,sleep,f_slp:fitbit_sleep_summary_rapids_avgefficiencymain:weekday,f_slp,fitbit_sleep_summary_rapids_avgefficiencymain,raw,weekday,0.9099774512760854,6268
sleep__f_slp:fitbit_sleep_summary_rapids_avgdurationafterwakeupmain:weekday,sleep,f_slp:fitbit_sleep_summary_rapids_avgdurationafterwakeupmain:weekday,f_slp,fitbit_sleep_summary_rapids_avgdurationafterwakeupmain,raw,weekday,0.9097907420971749,6281
sleep__f_slp:fitbit_sleep_summary_rapids_avgdurationasleepmain:weekday,sleep,f_slp:fitbit_sleep_summary_rapids_avgdurationasleepmain:weekday,f_slp,fitbit_sleep_summary_rapids_avgdurationasleepmain,raw,weekday,0.9097907420971749,6281
sleep__f_slp:fitbit_sleep_summary_rapids_avgdurationawakemain:weekday,sleep,f_slp:fitbit_sleep_summary_rapids_avgdurationawakemain:weekday,f_slp,fitbit_sleep_summary_rapids_avgdurationawakemain,raw,weekday,0.9097907420971749,6281
sleep__f_slp:fitbit_sleep_summary_rapids_avgdurationtofallasleepmain:weekday,sleep,f_slp:fitbit_sleep_summary_rapids_avgdurationtofallasleepmain:weekday,f_slp,fitbit_sleep_summary_rapids_avgdurationtofallasleepmain,raw,weekday,0.9097907420971749,6281
