target,horizon,issue_time,model,feature
incoming_call_count,tomorrow,morning,fingerprint_42d_only,weekday
incoming_call_count,tomorrow,morning,fingerprint_42d_only,is_weekend
incoming_call_count,tomorrow,morning,fingerprint_42d_only,study_day
incoming_call_count,tomorrow,morning,fingerprint_42d_only,incoming_call_count__roll42_mean
incoming_call_count,tomorrow,morning,fingerprint_42d_only,incoming_call_count__roll42_std
incoming_call_count,tomorrow,morning,today_partial_only,weekday
incoming_call_count,tomorrow,morning,today_partial_only,is_weekend
incoming_call_count,tomorrow,morning,today_partial_only,study_day
incoming_call_count,tomorrow,morning,today_partial_only,f_call:phone_calls_rapids_incoming_count:morning
incoming_call_count,tomorrow,morning,history_plus_fingerprint,weekday
incoming_call_count,tomorrow,morning,history_plus_fingerprint,is_weekend
incoming_call_count,tomorrow,morning,history_plus_fingerprint,study_day
incoming_call_count,tomorrow,morning,history_plus_fingerprint,incoming_call_count__yesterday
incoming_call_count,tomorrow,morning,history_plus_fingerprint,incoming_call_count__roll7_mean
incoming_call_count,tomorrow,morning,history_plus_fingerprint,incoming_call_count__roll14_mean
incoming_call_count,tomorrow,morning,history_plus_fingerprint,incoming_call_count__roll42_mean
incoming_call_count,tomorrow,morning,history_plus_fingerprint,incoming_call_count__roll42_std
incoming_call_count,tomorrow,morning,history_fingerprint_plus_today,weekday
incoming_call_count,tomorrow,morning,history_fingerprint_plus_today,is_weekend
incoming_call_count,tomorrow,morning,history_fingerprint_plus_today,study_day
incoming_call_count,tomorrow,morning,history_fingerprint_plus_today,incoming_call_count__yesterday
incoming_call_count,tomorrow,morning,history_fingerprint_plus_today,incoming_call_count__roll7_mean
incoming_call_count,tomorrow,morning,history_fingerprint_plus_today,incoming_call_count__roll14_mean
incoming_call_count,tomorrow,morning,history_fingerprint_plus_today,incoming_call_count__roll42_mean
incoming_call_count,tomorrow,morning,history_fingerprint_plus_today,incoming_call_count__roll42_std
incoming_call_count,tomorrow,morning,history_fingerprint_plus_today,f_call:phone_calls_rapids_incoming_count:morning
incoming_call_count,tomorrow,afternoon,calendar_only,weekday
incoming_call_count,tomorrow,afternoon,calendar_only,is_weekend
incoming_call_count,tomorrow,afternoon,calendar_only,study_day
incoming_call_count,tomorrow,afternoon,recent_history_only,weekday
incoming_call_count,tomorrow,afternoon,recent_history_only,is_weekend
incoming_call_count,tomorrow,afternoon,recent_history_only,study_day
incoming_call_count,tomorrow,afternoon,recent_history_only,incoming_call_count__yesterday
incoming_call_count,tomorrow,afternoon,recent_history_only,incoming_call_count__roll7_mean
incoming_call_count,tomorrow,afternoon,recent_history_only,incoming_call_count__roll14_mean
incoming_call_count,tomorrow,afternoon,fingerprint_42d_only,weekday
incoming_call_count,tomorrow,afternoon,fingerprint_42d_only,is_weekend
incoming_call_count,tomorrow,afternoon,fingerprint_42d_only,study_day
incoming_call_count,tomorrow,afternoon,fingerprint_42d_only,incoming_call_count__roll42_mean
incoming_call_count,tomorrow,afternoon,fingerprint_42d_only,incoming_call_count__roll42_std
incoming_call_count,tomorrow,afternoon,today_partial_only,weekday
incoming_call_count,tomorrow,afternoon,today_partial_only,is_weekend
incoming_call_count,tomorrow,afternoon,today_partial_only,study_day
incoming_call_count,tomorrow,afternoon,today_partial_only,f_call:phone_calls_rapids_incoming_count:morning
incoming_call_count,tomorrow,afternoon,today_partial_only,f_call:phone_calls_rapids_incoming_count:afternoon
incoming_call_count,tomorrow,afternoon,history_plus_fingerprint,weekday
incoming_call_count,tomorrow,afternoon,history_plus_fingerprint,is_weekend
incoming_call_count,tomorrow,afternoon,history_plus_fingerprint,study_day
incoming_call_count,tomorrow,afternoon,history_plus_fingerprint,incoming_call_count__yesterday
incoming_call_count,tomorrow,afternoon,history_plus_fingerprint,incoming_call_count__roll7_mean
incoming_call_count,tomorrow,afternoon,history_plus_fingerprint,incoming_call_count__roll14_mean
incoming_call_count,tomorrow,afternoon,history_plus_fingerprint,incoming_call_count__roll42_mean
incoming_call_count,tomorrow,afternoon,history_plus_fingerprint,incoming_call_count__roll42_std
incoming_call_count,tomorrow,afternoon,history_fingerprint_plus_today,weekday
incoming_call_count,tomorrow,afternoon,history_fingerprint_plus_today,is_weekend
incoming_call_count,tomorrow,afternoon,history_fingerprint_plus_today,study_day
incoming_call_count,tomorrow,afternoon,history_fingerprint_plus_today,incoming_call_count__yesterday
incoming_call_count,tomorrow,afternoon,history_fingerprint_plus_today,incoming_call_count__roll7_mean
incoming_call_count,tomorrow,afternoon,history_fingerprint_plus_today,incoming_call_count__roll14_mean
incoming_call_count,tomorrow,afternoon,history_fingerprint_plus_today,incoming_call_count__roll42_mean
incoming_call_count,tomorrow,afternoon,history_fingerprint_plus_today,incoming_call_count__roll42_std
incoming_call_count,tomorrow,afternoon,history_fingerprint_plus_today,f_call:phone_calls_rapids_incoming_count:morning
incoming_call_count,tomorrow,afternoon,history_fingerprint_plus_today,f_call:phone_calls_rapids_incoming_count:afternoon
incoming_call_count,tomorrow,evening,calendar_only,weekday
incoming_call_count,tomorrow,evening,calendar_only,is_weekend
incoming_call_count,tomorrow,evening,calendar_only,study_day
incoming_call_count,tomorrow,evening,recent_history_only,weekday
incoming_call_count,tomorrow,evening,recent_history_only,is_weekend
incoming_call_count,tomorrow,evening,recent_history_only,study_day
incoming_call_count,tomorrow,evening,recent_history_only,incoming_call_count__yesterday
incoming_call_count,tomorrow,evening,recent_history_only,incoming_call_count__roll7_mean
incoming_call_count,tomorrow,evening,recent_history_only,incoming_call_count__roll14_mean
incoming_call_count,tomorrow,evening,fingerprint_42d_only,weekday
incoming_call_count,tomorrow,evening,fingerprint_42d_only,is_weekend
incoming_call_count,tomorrow,evening,fingerprint_42d_only,study_day
incoming_call_count,tomorrow,evening,fingerprint_42d_only,incoming_call_count__roll42_mean
incoming_call_count,tomorrow,evening,fingerprint_42d_only,incoming_call_count__roll42_std
incoming_call_count,tomorrow,evening,today_partial_only,weekday
incoming_call_count,tomorrow,evening,today_partial_only,is_weekend
incoming_call_count,tomorrow,evening,today_partial_only,study_day
incoming_call_count,tomorrow,evening,today_partial_only,f_call:phone_calls_rapids_incoming_count:morning
incoming_call_count,tomorrow,evening,today_partial_only,f_call:phone_calls_rapids_incoming_count:afternoon
incoming_call_count,tomorrow,evening,today_partial_only,f_call:phone_calls_rapids_incoming_count:evening
incoming_call_count,tomorrow,evening,history_plus_fingerprint,weekday
incoming_call_count,tomorrow,evening,history_plus_fingerprint,is_weekend
incoming_call_count,tomorrow,evening,history_plus_fingerprint,study_day
incoming_call_count,tomorrow,evening,history_plus_fingerprint,incoming_call_count__yesterday
incoming_call_count,tomorrow,evening,history_plus_fingerprint,incoming_call_count__roll7_mean
incoming_call_count,tomorrow,evening,history_plus_fingerprint,incoming_call_count__roll14_mean
incoming_call_count,tomorrow,evening,history_plus_fingerprint,incoming_call_count__roll42_mean
incoming_call_count,tomorrow,evening,history_plus_fingerprint,incoming_call_count__roll42_std
incoming_call_count,tomorrow,evening,history_fingerprint_plus_today,weekday
incoming_call_count,tomorrow,evening,history_fingerprint_plus_today,is_weekend
incoming_call_count,tomorrow,evening,history_fingerprint_plus_today,study_day
incoming_call_count,tomorrow,evening,history_fingerprint_plus_today,incoming_call_count__yesterday
incoming_call_count,tomorrow,evening,history_fingerprint_plus_today,incoming_call_count__roll7_mean
incoming_call_count,tomorrow,evening,history_fingerprint_plus_today,incoming_call_count__roll14_mean
incoming_call_count,tomorrow,evening,history_fingerprint_plus_today,incoming_call_count__roll42_mean
incoming_call_count,tomorrow,evening,history_fingerprint_plus_today,incoming_call_count__roll42_std
incoming_call_count,tomorrow,evening,history_fingerprint_plus_today,f_call:phone_calls_rapids_incoming_count:morning
incoming_call_count,tomorrow,evening,history_fingerprint_plus_today,f_call:phone_calls_rapids_incoming_count:afternoon
incoming_call_count,tomorrow,evening,history_fingerprint_plus_today,f_call:phone_calls_rapids_incoming_count:evening
incoming_call_count,next_week,morning,calendar_only,weekday
incoming_call_count,next_week,morning,calendar_only,is_weekend
incoming_call_count,next_week,morning,calendar_only,study_day
incoming_call_count,next_week,morning,recent_history_only,weekday
incoming_call_count,next_week,morning,recent_history_only,is_weekend
incoming_call_count,next_week,morning,recent_history_only,study_day
incoming_call_count,next_week,morning,recent_history_only,incoming_call_count__yesterday
incoming_call_count,next_week,morning,recent_history_only,incoming_call_count__roll7_mean
incoming_call_count,next_week,morning,recent_history_only,incoming_call_count__roll14_mean
incoming_call_count,next_week,morning,fingerprint_42d_only,weekday
incoming_call_count,next_week,morning,fingerprint_42d_only,is_weekend
incoming_call_count,next_week,morning,fingerprint_42d_only,study_day
incoming_call_count,next_week,morning,fingerprint_42d_only,incoming_call_count__roll42_mean
incoming_call_count,next_week,morning,fingerprint_42d_only,incoming_call_count__roll42_std
incoming_call_count,next_week,morning,today_partial_only,weekday
incoming_call_count,next_week,morning,today_partial_only,is_weekend
incoming_call_count,next_week,morning,today_partial_only,study_day
incoming_call_count,next_week,morning,today_partial_only,f_call:phone_calls_rapids_incoming_count:morning
incoming_call_count,next_week,morning,history_plus_fingerprint,weekday
incoming_call_count,next_week,morning,history_plus_fingerprint,is_weekend
incoming_call_count,next_week,morning,history_plus_fingerprint,study_day
incoming_call_count,next_week,morning,history_plus_fingerprint,incoming_call_count__yesterday
incoming_call_count,next_week,morning,history_plus_fingerprint,incoming_call_count__roll7_mean
incoming_call_count,next_week,morning,history_plus_fingerprint,incoming_call_count__roll14_mean
incoming_call_count,next_week,morning,history_plus_fingerprint,incoming_call_count__roll42_mean
incoming_call_count,next_week,morning,history_plus_fingerprint,incoming_call_count__roll42_std
incoming_call_count,next_week,morning,history_fingerprint_plus_today,weekday
incoming_call_count,next_week,morning,history_fingerprint_plus_today,is_weekend
incoming_call_count,next_week,morning,history_fingerprint_plus_today,study_day
incoming_call_count,next_week,morning,history_fingerprint_plus_today,incoming_call_count__yesterday
incoming_call_count,next_week,morning,history_fingerprint_plus_today,incoming_call_count__roll7_mean
incoming_call_count,next_week,morning,history_fingerprint_plus_today,incoming_call_count__roll14_mean
incoming_call_count,next_week,morning,history_fingerprint_plus_today,incoming_call_count__roll42_mean
incoming_call_count,next_week,morning,history_fingerprint_plus_today,incoming_call_count__roll42_std
incoming_call_count,next_week,morning,history_fingerprint_plus_today,f_call:phone_calls_rapids_incoming_count:morning
incoming_call_count,next_week,afternoon,calendar_only,weekday
incoming_call_count,next_week,afternoon,calendar_only,is_weekend
incoming_call_count,next_week,afternoon,calendar_only,study_day
incoming_call_count,next_week,afternoon,recent_history_only,weekday
incoming_call_count,next_week,afternoon,recent_history_only,is_weekend
incoming_call_count,next_week,afternoon,recent_history_only,study_day
incoming_call_count,next_week,afternoon,recent_history_only,incoming_call_count__yesterday
incoming_call_count,next_week,afternoon,recent_history_only,incoming_call_count__roll7_mean
incoming_call_count,next_week,afternoon,recent_history_only,incoming_call_count__roll14_mean
incoming_call_count,next_week,afternoon,fingerprint_42d_only,weekday
incoming_call_count,next_week,afternoon,fingerprint_42d_only,is_weekend
incoming_call_count,next_week,afternoon,fingerprint_42d_only,study_day
incoming_call_count,next_week,afternoon,fingerprint_42d_only,incoming_call_count__roll42_mean
incoming_call_count,next_week,afternoon,fingerprint_42d_only,incoming_call_count__roll42_std
incoming_call_count,next_week,afternoon,today_partial_only,weekday
incoming_call_count,next_week,afternoon,today_partial_only,is_weekend
incoming_call_count,next_week,afternoon,today_partial_only,study_day
incoming_call_count,next_week,afternoon,today_partial_only,f_call:phone_calls_rapids_incoming_count:morning
incoming_call_count,next_week,afternoon,today_partial_only,f_call:phone_calls_rapids_incoming_count:afternoon
incoming_call_count,next_week,afternoon,history_plus_fingerprint,weekday
incoming_call_count,next_week,afternoon,history_plus_fingerprint,is_weekend
incoming_call_count,next_week,afternoon,history_plus_fingerprint,study_day
incoming_call_count,next_week,afternoon,history_plus_fingerprint,incoming_call_count__yesterday
incoming_call_count,next_week,afternoon,history_plus_fingerprint,incoming_call_count__roll7_mean
incoming_call_count,next_week,afternoon,history_plus_fingerprint,incoming_call_count__roll14_mean
incoming_call_count,next_week,afternoon,history_plus_fingerprint,incoming_call_count__roll42_mean
incoming_call_count,next_week,afternoon,history_plus_fingerprint,incoming_call_count__roll42_std
incoming_call_count,next_week,afternoon,history_fingerprint_plus_today,weekday
incoming_call_count,next_week,afternoon,history_fingerprint_plus_today,is_weekend
incoming_call_count,next_week,afternoon,history_fingerprint_plus_today,study_day
incoming_call_count,next_week,afternoon,history_fingerprint_plus_today,incoming_call_count__yesterday
incoming_call_count,next_week,afternoon,history_fingerprint_plus_today,incoming_call_count__roll7_mean
incoming_call_count,next_week,afternoon,history_fingerprint_plus_today,incoming_call_count__roll14_mean
incoming_call_count,next_week,afternoon,history_fingerprint_plus_today,incoming_call_count__roll42_mean
incoming_call_count,next_week,afternoon,history_fingerprint_plus_today,incoming_call_count__roll42_std
incoming_call_count,next_week,afternoon,history_fingerprint_plus_today,f_call:phone_calls_rapids_incoming_count:morning
incoming_call_count,next_week,afternoon,history_fingerprint_plus_today,f_call:phone_calls_rapids_incoming_count:afternoon
incoming_call_count,next_week,evening,calendar_only,weekday
incoming_call_count,next_week,evening,calendar_only,is_weekend
incoming_call_count,next_week,evening,calendar_only,study_day
incoming_call_count,next_week,evening,recent_history_only,weekday
incoming_call_count,next_week,evening,recent_history_only,is_weekend
incoming_call_count,next_week,evening,recent_history_only,study_day
incoming_call_count,next_week,evening,recent_history_only,incoming_call_count__yesterday
incoming_call_count,next_week,evening,recent_history_only,incoming_call_count__roll7_mean
incoming_call_count,next_week,evening,recent_history_only,incoming_call_count__roll14_mean
incoming_call_count,next_week,evening,fingerprint_42d_only,weekday
incoming_call_count,next_week,evening,fingerprint_42d_only,is_weekend
incoming_call_count,next_week,evening,fingerprint_42d_only,study_day
incoming_call_count,next_week,evening,fingerprint_42d_only,incoming_call_count__roll42_mean
incoming_call_count,next_week,evening,fingerprint_42d_only,incoming_call_count__roll42_std
incoming_call_count,next_week,evening,today_partial_only,weekday
incoming_call_count,next_week,evening,today_partial_only,is_weekend
incoming_call_count,next_week,evening,today_partial_only,study_day
incoming_call_count,next_week,evening,today_partial_only,f_call:phone_calls_rapids_incoming_count:morning
incoming_call_count,next_week,evening,today_partial_only,f_call:phone_calls_rapids_incoming_count:afternoon
incoming_call_count,next_week,evening,today_partial_only,f_call:phone_calls_rapids_incoming_count:evening
incoming_call_count,next_week,evening,history_plus_fingerprint,weekday
incoming_call_count,next_week,evening,history_plus_fingerprint,is_weekend
incoming_call_count,next_week,evening,history_plus_fingerprint,study_day
incoming_call_count,next_week,evening,history_plus_fingerprint,incoming_call_count__yesterday
incoming_call_count,next_week,evening,history_plus_fingerprint,incoming_call_count__roll7_mean
incoming_call_count,next_week,evening,history_plus_fingerprint,incoming_call_count__roll14_mean
incoming_call_count,next_week,evening,history_plus_fingerprint,incoming_call_count__roll42_mean
incoming_call_count,next_week,evening,history_plus_fingerprint,incoming_call_count__roll42_std
incoming_call_count,next_week,evening,history_fingerprint_plus_today,weekday
incoming_call_count,next_week,evening,history_fingerprint_plus_today,is_weekend
incoming_call_count,next_week,evening,history_fingerprint_plus_today,study_day
incoming_call_count,next_week,evening,history_fingerprint_plus_today,incoming_call_count__yesterday
incoming_call_count,next_week,evening,history_fingerprint_plus_today,incoming_call_count__roll7_mean
incoming_call_count,next_week,evening,history_fingerprint_plus_today,incoming_call_count__roll14_mean
incoming_call_count,next_week,evening,history_fingerprint_plus_today,incoming_call_count__roll42_mean
incoming_call_count,next_week,evening,history_fingerprint_plus_today,incoming_call_count__roll42_std
incoming_call_count,next_week,evening,history_fingerprint_plus_today,f_call:phone_calls_rapids_incoming_count:morning
incoming_call_count,next_week,evening,history_fingerprint_plus_today,f_call:phone_calls_rapids_incoming_count:afternoon
incoming_call_count,next_week,evening,history_fingerprint_plus_today,f_call:phone_calls_rapids_incoming_count:evening
outgoing_call_count,tomorrow,morning,calendar_only,weekday
outgoing_call_count,tomorrow,morning,calendar_only,is_weekend
outgoing_call_count,tomorrow,morning,calendar_only,study_day
outgoing_call_count,tomorrow,morning,recent_history_only,weekday
outgoing_call_count,tomorrow,morning,recent_history_only,is_weekend
outgoing_call_count,tomorrow,morning,recent_history_only,study_day
outgoing_call_count,tomorrow,morning,recent_history_only,outgoing_call_count__yesterday
outgoing_call_count,tomorrow,morning,recent_history_only,outgoing_call_count__roll7_mean
outgoing_call_count,tomorrow,morning,recent_history_only,outgoing_call_count__roll14_mean
outgoing_call_count,tomorrow,morning,fingerprint_42d_only,weekday
outgoing_call_count,tomorrow,morning,fingerprint_42d_only,is_weekend
outgoing_call_count,tomorrow,morning,fingerprint_42d_only,study_day
outgoing_call_count,tomorrow,morning,fingerprint_42d_only,outgoing_call_count__roll42_mean
outgoing_call_count,tomorrow,morning,fingerprint_42d_only,outgoing_call_count__roll42_std
outgoing_call_count,tomorrow,morning,today_partial_only,weekday
outgoing_call_count,tomorrow,morning,today_partial_only,is_weekend
outgoing_call_count,tomorrow,morning,today_partial_only,study_day
outgoing_call_count,tomorrow,morning,today_partial_only,f_call:phone_calls_rapids_outgoing_count:morning
outgoing_call_count,tomorrow,morning,history_plus_fingerprint,weekday
outgoing_call_count,tomorrow,morning,history_plus_fingerprint,is_weekend
outgoing_call_count,tomorrow,morning,history_plus_fingerprint,study_day
outgoing_call_count,tomorrow,morning,history_plus_fingerprint,outgoing_call_count__yesterday
outgoing_call_count,tomorrow,morning,history_plus_fingerprint,outgoing_call_count__roll7_mean
outgoing_call_count,tomorrow,morning,history_plus_fingerprint,outgoing_call_count__roll14_mean
outgoing_call_count,tomorrow,morning,history_plus_fingerprint,outgoing_call_count__roll42_mean
outgoing_call_count,tomorrow,morning,history_plus_fingerprint,outgoing_call_count__roll42_std
outgoing_call_count,tomorrow,morning,history_fingerprint_plus_today,weekday
outgoing_call_count,tomorrow,morning,history_fingerprint_plus_today,is_weekend
outgoing_call_count,tomorrow,morning,history_fingerprint_plus_today,study_day
outgoing_call_count,tomorrow,morning,history_fingerprint_plus_today,outgoing_call_count__yesterday
outgoing_call_count,tomorrow,morning,history_fingerprint_plus_today,outgoing_call_count__roll7_mean
outgoing_call_count,tomorrow,morning,history_fingerprint_plus_today,outgoing_call_count__roll14_mean
outgoing_call_count,tomorrow,morning,history_fingerprint_plus_today,outgoing_call_count__roll42_mean
outgoing_call_count,tomorrow,morning,history_fingerprint_plus_today,outgoing_call_count__roll42_std
outgoing_call_count,tomorrow,morning,history_fingerprint_plus_today,f_call:phone_calls_rapids_outgoing_count:morning
outgoing_call_count,tomorrow,afternoon,calendar_only,weekday
outgoing_call_count,tomorrow,afternoon,calendar_only,is_weekend
outgoing_call_count,tomorrow,afternoon,calendar_only,study_day
outgoing_call_count,tomorrow,afternoon,recent_history_only,weekday
outgoing_call_count,tomorrow,afternoon,recent_history_only,is_weekend
outgoing_call_count,tomorrow,afternoon,recent_history_only,study_day
outgoing_call_count,tomorrow,afternoon,recent_history_only,outgoing_call_count__yesterday
outgoing_call_count,tomorrow,afternoon,recent_history_only,outgoing_call_count__roll7_mean
outgoing_call_count,tomorrow,afternoon,recent_history_only,outgoing_call_count__roll14_mean
outgoing_call_count,tomorrow,afternoon,fingerprint_42d_only,weekday
outgoing_call_count,tomorrow,afternoon,fingerprint_42d_only,is_weekend
outgoing_call_count,tomorrow,afternoon,fingerprint_42d_only,study_day
outgoing_call_count,tomorrow,afternoon,fingerprint_42d_only,outgoing_call_count__roll42_mean
outgoing_call_count,tomorrow,afternoon,fingerprint_42d_only,outgoing_call_count__roll42_std
outgoing_call_count,tomorrow,afternoon,today_partial_only,weekday
outgoing_call_count,tomorrow,afternoon,today_partial_only,is_weekend
outgoing_call_count,tomorrow,afternoon,today_partial_only,study_day
outgoing_call_count,tomorrow,afternoon,today_partial_only,f_call:phone_calls_rapids_outgoing_count:morning
outgoing_call_count,tomorrow,afternoon,today_partial_only,f_call:phone_calls_rapids_outgoing_count:afternoon
outgoing_call_count,tomorrow,afternoon,history_plus_fingerprint,weekday
outgoing_call_count,tomorrow,afternoon,history_plus_fingerprint,is_weekend
outgoing_call_count,tomorrow,afternoon,history_plus_fingerprint,study_day
outgoing_call_count,tomorrow,afternoon,history_plus_fingerprint,outgoing_call_count__yesterday
outgoing_call_count,tomorrow,afternoon,history_plus_fingerprint,outgoing_call_count__roll7_mean
outgoing_call_count,tomorrow,afternoon,history_plus_fingerprint,outgoing_call_count__roll14_mean
outgoing_call_count,tomorrow,afternoon,history_plus_fingerprint,outgoing_call_count__roll42_mean
outgoing_call_count,tomorrow,afternoon,history_plus_fingerprint,outgoing_call_count__roll42_std
outgoing_call_count,tomorrow,afternoon,history_fingerprint_plus_today,weekday
outgoing_call_count,tomorrow,afternoon,history_fingerprint_plus_today,is_weekend
outgoing_call_count,tomorrow,afternoon,history_fingerprint_plus_today,study_day
outgoing_call_count,tomorrow,afternoon,history_fingerprint_plus_today,outgoing_call_count__yesterday
outgoing_call_count,tomorrow,afternoon,history_fingerprint_plus_today,outgoing_call_count__roll7_mean
outgoing_call_count,tomorrow,afternoon,history_fingerprint_plus_today,outgoing_call_count__roll14_mean
outgoing_call_count,tomorrow,afternoon,history_fingerprint_plus_today,outgoing_call_count__roll42_mean
outgoing_call_count,tomorrow,afternoon,history_fingerprint_plus_today,outgoing_call_count__roll42_std
outgoing_call_count,tomorrow,afternoon,history_fingerprint_plus_today,f_call:phone_calls_rapids_outgoing_count:morning
outgoing_call_count,tomorrow,afternoon,history_fingerprint_plus_today,f_call:phone_calls_rapids_outgoing_count:afternoon
outgoing_call_count,tomorrow,evening,calendar_only,weekday
outgoing_call_count,tomorrow,evening,calendar_only,is_weekend
outgoing_call_count,tomorrow,evening,calendar_only,study_day
outgoing_call_count,tomorrow,evening,recent_history_only,weekday
outgoing_call_count,tomorrow,evening,recent_history_only,is_weekend
outgoing_call_count,tomorrow,evening,recent_history_only,study_day
outgoing_call_count,tomorrow,evening,recent_history_only,outgoing_call_count__yesterday
outgoing_call_count,tomorrow,evening,recent_history_only,outgoing_call_count__roll7_mean
outgoing_call_count,tomorrow,evening,recent_history_only,outgoing_call_count__roll14_mean
outgoing_call_count,tomorrow,evening,fingerprint_42d_only,weekday
outgoing_call_count,tomorrow,evening,fingerprint_42d_only,is_weekend
outgoing_call_count,tomorrow,evening,fingerprint_42d_only,study_day
outgoing_call_count,tomorrow,evening,fingerprint_42d_only,outgoing_call_count__roll42_mean
outgoing_call_count,tomorrow,evening,fingerprint_42d_only,outgoing_call_count__roll42_std
outgoing_call_count,tomorrow,evening,today_partial_only,weekday
outgoing_call_count,tomorrow,evening,today_partial_only,is_weekend
outgoing_call_count,tomorrow,evening,today_partial_only,study_day
outgoing_call_count,tomorrow,evening,today_partial_only,f_call:phone_calls_rapids_outgoing_count:morning
outgoing_call_count,tomorrow,evening,today_partial_only,f_call:phone_calls_rapids_outgoing_count:afternoon
outgoing_call_count,tomorrow,evening,today_partial_only,f_call:phone_calls_rapids_outgoing_count:evening
outgoing_call_count,tomorrow,evening,history_plus_fingerprint,weekday
outgoing_call_count,tomorrow,evening,history_plus_fingerprint,is_weekend
outgoing_call_count,tomorrow,evening,history_plus_fingerprint,study_day
outgoing_call_count,tomorrow,evening,history_plus_fingerprint,outgoing_call_count__yesterday
outgoing_call_count,tomorrow,evening,history_plus_fingerprint,outgoing_call_count__roll7_mean
outgoing_call_count,tomorrow,evening,history_plus_fingerprint,outgoing_call_count__roll14_mean
outgoing_call_count,tomorrow,evening,history_plus_fingerprint,outgoing_call_count__roll42_mean
outgoing_call_count,tomorrow,evening,history_plus_fingerprint,outgoing_call_count__roll42_std
outgoing_call_count,tomorrow,evening,history_fingerprint_plus_today,weekday
outgoing_call_count,tomorrow,evening,history_fingerprint_plus_today,is_weekend
outgoing_call_count,tomorrow,evening,history_fingerprint_plus_today,study_day
outgoing_call_count,tomorrow,evening,history_fingerprint_plus_today,outgoing_call_count__yesterday
outgoing_call_count,tomorrow,evening,history_fingerprint_plus_today,outgoing_call_count__roll7_mean
outgoing_call_count,tomorrow,evening,history_fingerprint_plus_today,outgoing_call_count__roll14_mean
outgoing_call_count,tomorrow,evening,history_fingerprint_plus_today,outgoing_call_count__roll42_mean
outgoing_call_count,tomorrow,evening,history_fingerprint_plus_today,outgoing_call_count__roll42_std
outgoing_call_count,tomorrow,evening,history_fingerprint_plus_today,f_call:phone_calls_rapids_outgoing_count:morning
outgoing_call_count,tomorrow,evening,history_fingerprint_plus_today,f_call:phone_calls_rapids_outgoing_count:afternoon
outgoing_call_count,tomorrow,evening,history_fingerprint_plus_today,f_call:phone_calls_rapids_outgoing_count:evening
outgoing_call_count,next_week,morning,calendar_only,weekday
outgoing_call_count,next_week,morning,calendar_only,is_weekend
outgoing_call_count,next_week,morning,calendar_only,study_day
outgoing_call_count,next_week,morning,recent_history_only,weekday
outgoing_call_count,next_week,morning,recent_history_only,is_weekend
outgoing_call_count,next_week,morning,recent_history_only,study_day
outgoing_call_count,next_week,morning,recent_history_only,outgoing_call_count__yesterday
outgoing_call_count,next_week,morning,recent_history_only,outgoing_call_count__roll7_mean
outgoing_call_count,next_week,morning,recent_history_only,outgoing_call_count__roll14_mean
outgoing_call_count,next_week,morning,fingerprint_42d_only,weekday
outgoing_call_count,next_week,morning,fingerprint_42d_only,is_weekend
outgoing_call_count,next_week,morning,fingerprint_42d_only,study_day
outgoing_call_count,next_week,morning,fingerprint_42d_only,outgoing_call_count__roll42_mean
outgoing_call_count,next_week,morning,fingerprint_42d_only,outgoing_call_count__roll42_std
outgoing_call_count,next_week,morning,today_partial_only,weekday
outgoing_call_count,next_week,morning,today_partial_only,is_weekend
outgoing_call_count,next_week,morning,today_partial_only,study_day
outgoing_call_count,next_week,morning,today_partial_only,f_call:phone_calls_rapids_outgoing_count:morning
outgoing_call_count,next_week,morning,history_plus_fingerprint,weekday
outgoing_call_count,next_week,morning,history_plus_fingerprint,is_weekend
outgoing_call_count,next_week,morning,history_plus_fingerprint,study_day
outgoing_call_count,next_week,morning,history_plus_fingerprint,outgoing_call_count__yesterday
outgoing_call_count,next_week,morning,history_plus_fingerprint,outgoing_call_count__roll7_mean
outgoing_call_count,next_week,morning,history_plus_fingerprint,outgoing_call_count__roll14_mean
outgoing_call_count,next_week,morning,history_plus_fingerprint,outgoing_call_count__roll42_mean
outgoing_call_count,next_week,morning,history_plus_fingerprint,outgoing_call_count__roll42_std
outgoing_call_count,next_week,morning,history_fingerprint_plus_today,weekday
outgoing_call_count,next_week,morning,history_fingerprint_plus_today,is_weekend
outgoing_call_count,next_week,morning,history_fingerprint_plus_today,study_day
outgoing_call_count,next_week,morning,history_fingerprint_plus_today,outgoing_call_count__yesterday
outgoing_call_count,next_week,morning,history_fingerprint_plus_today,outgoing_call_count__roll7_mean
outgoing_call_count,next_week,morning,history_fingerprint_plus_today,outgoing_call_count__roll14_mean
outgoing_call_count,next_week,morning,history_fingerprint_plus_today,outgoing_call_count__roll42_mean
outgoing_call_count,next_week,morning,history_fingerprint_plus_today,outgoing_call_count__roll42_std
outgoing_call_count,next_week,morning,history_fingerprint_plus_today,f_call:phone_calls_rapids_outgoing_count:morning
outgoing_call_count,next_week,afternoon,calendar_only,weekday
outgoing_call_count,next_week,afternoon,calendar_only,is_weekend
outgoing_call_count,next_week,afternoon,calendar_only,study_day
outgoing_call_count,next_week,afternoon,recent_history_only,weekday
outgoing_call_count,next_week,afternoon,recent_history_only,is_weekend
outgoing_call_count,next_week,afternoon,recent_history_only,study_day
outgoing_call_count,next_week,afternoon,recent_history_only,outgoing_call_count__yesterday
outgoing_call_count,next_week,afternoon,recent_history_only,outgoing_call_count__roll7_mean
outgoing_call_count,next_week,afternoon,recent_history_only,outgoing_call_count__roll14_mean
